"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225"
"305","297","          Other personal business services","DTHERG3",9.041,9.118,9.32,9.434,9.467,9.535,9.56,9.625,9.664,9.692,9.704,9.727,9.767,9.766,9.816,9.893,9.956,9.97,10.015,10.043,10.084,10.107,10.141,10.176,10.256,10.312,10.403,10.457,10.548,10.656,10.789,10.945,11.017,11.208,11.308,11.355,11.55,11.712,11.825,11.968,12.089,12.21,12.338,12.48,12.644,12.762,12.896,13.026,13.138,13.262,13.321,13.355,13.394,13.463,13.579,13.754,13.959,14.253,14.509,14.856,15.211,15.62,16.124,16.614,16.916,17.196,17.486,17.793,18.269,18.696,19.168,19.602,19.958,20.368,20.764,21.427,22.089,22.524,22.963,23.459,24.123,24.704,25.37,26.037,26.813,27.596,28.094,28.702,29.448,30.143,30.801,31.287,31.735,32.193,32.657,33.122,33.489,33.794,34.157,34.543,34.95,35.329,35.759,36.212,36.543,36.964,37.333,37.674,38.026,38.278,38.514,38.777,39.226,39.655,39.969,40.352,40.721,41.066,41.465,42.158,42.754,43.386,43.538,44.026,44.699,45.723,46.429,47.145,47.872,48.705,49.439,50.108,50.913,51.193,51.725,52.334,52.812,53.659,54.448,55.271,55.715,56.712,57.177,57.981,58.836,59.324,60.035,60.981,61.736,62.336,62.926,63.401,64.292,65.288,66.226,66.768,67.309,67.861,68.451,69.051,69.69,70.184,70.794,71.588,72.129,72.981,73.609,74.316,74.973,75.728,76.957,77.955,78.817,79.494,79.92,80.443,81.211,82.033,82.642,83.396,84.219,84.973,85.738,86.416,86.987,87.635,88.37,88.971,89.862,90.52,91.362,92.523,93.158,94.031,94.665,95.589,97.016,98.348,99.151,99.098,99.173,99.54,100.134,101.221,102.009,102.518,103.094,103.586,104.163,104.879,105.652,106.605,107.027,107.781,108.686,109.268,110.082,110.692,111.062,111.596,112.51,112.803
"306","298","        Labor organization dues","DUNSRG3",13.139,13.417,13.698,13.777,13.589,13.668,13.529,13.51,13.551,13.611,13.607,13.796,13.771,13.773,13.794,13.778,13.85,13.961,13.989,14.114,14.151,14.277,14.263,14.304,14.525,14.587,14.573,14.659,14.666,14.826,14.975,14.96,15.099,15.14,15.336,15.473,15.583,15.754,15.99,16.152,16.308,16.63,16.783,16.998,17.219,17.443,17.769,18.069,18.222,18.465,18.677,18.924,19.11,19.315,19.575,19.793,20,19.994,20.656,21.2,22.269,23.184,23.991,24.564,25.243,25.719,25.818,26.141,26.366,26.917,27.844,28.009,28.321,28.977,29.21,29.92,30.373,30.871,31.344,31.943,32.815,33.857,34.968,36.13,37.697,38.9,40.051,41.103,42.163,42.895,43.63,44.188,44.437,44.675,45.228,45.556,45.791,46.21,46.518,46.781,47.242,47.473,47.638,47.819,47.929,48.255,48.584,49.184,49.877,49.791,50.198,50.564,50.926,51.45,51.994,52.536,53.208,53.913,54.609,55.174,55.65,56.355,56.546,56.73,57.134,57.344,58.016,58.728,59.029,59.221,59.532,59.922,60.226,60.661,61.091,61.677,61.815,61.868,62.179,62.11,62.503,62.883,63.431,63.745,63.986,64.536,65.01,65.78,66.633,67.211,67.844,68.43,69.222,69.196,69.534,70.351,71.044,71.649,72.124,72.748,73.587,74.046,74.849,75.349,76.058,76.308,77.035,77.967,80.702,81.841,82.203,82.2,83.033,83.351,84.422,84.493,84.887,85.465,85.776,86.666,87.86,88.423,89.563,88.598,90.97,91.146,92.029,93.41,93.721,94.493,95.297,95.533,96.716,97.364,98.005,98.151,98.374,98.493,98.623,98.631,99.157,99.325,100.299,101.261,102.001,102.379,103.249,103.732,104.593,105.163,105.838,106.232,106.031,106.554,106.972,107.978,108.656,109.392,109.579,109.939,110.741,112.054
"307","299","        Professional association dues","DAXSRG3",5.19,5.232,5.281,5.328,5.363,5.4,5.43,5.464,5.494,5.515,5.534,5.549,5.576,5.596,5.613,5.635,5.658,5.701,5.741,5.769,5.852,5.961,6.091,6.205,6.287,6.36,6.398,6.41,6.472,6.517,6.59,6.651,6.757,6.871,6.931,7.03,7.073,7.116,7.173,7.292,7.413,7.662,7.942,8.071,8.292,8.486,8.67,8.992,9.186,9.189,9.327,9.653,9.79,10.336,10.391,10.508,10.811,10.994,11.33,11.667,11.76,12.03,12.299,12.406,12.62,12.863,13.033,13.374,13.529,13.816,13.928,14.038,14.491,14.738,14.927,15.033,15.326,15.636,16.02,16.347,16.664,16.966,17.328,17.654,18.651,19.319,19.721,20.137,20.783,21.811,22.566,23.15,23.624,24.695,25.401,26.357,27.27,28.079,28.909,29.642,30.401,30.908,31.35,31.736,32.383,33.003,33.417,33.766,34.103,34.895,35.77,36.56,37.52,37.961,38.396,38.709,39.094,39.365,39.834,40.216,40.972,41.58,42.427,42.693,43.563,44.991,45.458,45.721,46.465,47.203,47.79,48.098,49.561,49.607,49.807,50.151,50.394,51.636,52.334,52.665,53.016,53.237,53.365,53.791,54.32,54.847,55.367,55.64,55.918,56.884,57.404,57.671,58,58.696,59.908,60.525,61.031,61.826,62.68,63.432,64.183,64.993,65.921,66.701,67.762,68.659,69.323,70.369,71.164,72.091,72.843,73.932,74.849,75.616,76.154,76.945,78.514,79.498,80.025,80.84,81.977,83.057,84.016,84.975,85.694,86.568,87.48,87.901,88.581,88.968,90.356,91.663,92.351,93.524,94.047,94.409,95.905,97.192,97.944,98.319,99.205,99.424,99.656,101.75,102.698,102.993,103.919,104.786,106.238,106.58,107.199,107.748,108.295,108.957,109.187,110.013,111.037,111.736,112.661,113.019,114.031,114.524
"308","300","        Funeral and burial services","DFUNRG3",7.748,7.864,7.897,7.986,7.978,8.14,8.102,8.18,8.22,8.255,8.38,8.458,8.451,8.562,8.57,8.613,8.681,8.735,8.8,8.871,8.969,8.954,8.965,8.973,9.013,9.053,9.099,9.14,9.167,9.227,9.293,9.376,9.43,9.485,9.534,9.662,9.786,9.879,9.95,10.016,10.127,10.259,10.394,10.511,10.59,10.689,10.77,10.888,10.977,11.068,11.23,11.322,11.434,11.484,11.552,11.638,11.744,11.907,12.113,12.299,12.519,12.752,12.94,13.165,13.386,13.551,13.711,13.911,14.069,14.163,14.289,14.427,14.619,14.773,14.935,15.113,15.338,15.646,16.031,16.37,16.687,16.979,17.341,17.668,18.694,19.351,19.758,20.168,20.796,21.822,22.603,23.191,23.664,24.732,25.415,26.37,27.247,28.05,28.85,29.592,30.33,30.842,31.296,31.724,32.295,32.964,33.373,33.674,34.056,34.838,35.694,36.443,37,37.574,37.964,38.068,38.515,38.894,39.226,39.735,40.195,40.515,40.993,41.472,42.265,42.948,43.678,44.331,44.992,45.79,46.261,46.804,47.336,47.754,48.293,48.83,49.204,49.996,50.732,51.182,51.767,52.261,52.931,54.029,54.77,55.469,56.187,56.998,57.757,58.234,58.931,59.557,60.451,61.551,62.095,62.519,63.008,63.784,64.422,64.966,65.547,65.749,66.621,67.161,67.563,67.832,68.305,68.935,69.357,70.154,71.003,71.88,72.964,73.902,74.339,75.006,75.862,76.391,77.365,78.283,79.369,80.071,80.638,81.088,81.658,82.536,83.348,84.523,85.527,86.736,87.932,88.898,90.081,91.151,92.195,93.082,94.315,95.757,96.967,98.047,98.835,99.756,100.436,101.018,101.559,101.896,102.559,103.227,103.534,104.229,104.971,105.479,105.826,106.068,106.648,107.652,108.471,109.06,109.778,110.303,110.655,111.266
"309","301","      Personal care and clothing services (14 and parts of 17 and 118)","DPERRG3",11.643,11.769,12.055,12.228,12.312,12.383,12.436,12.457,12.467,12.492,12.487,12.538,12.606,12.644,12.662,12.804,12.89,12.938,13.01,13.092,13.167,13.228,13.327,13.42,13.516,13.604,13.737,13.823,13.997,14.233,14.455,14.716,14.857,15.06,15.158,15.182,15.436,15.694,15.881,16.127,16.331,16.546,16.704,16.897,17.145,17.368,17.559,17.729,17.86,17.986,18.047,18.14,18.19,18.283,18.355,18.522,18.72,19.066,19.383,19.832,20.301,20.855,21.518,22.123,22.526,22.77,23.059,23.402,23.802,24.239,24.658,25.102,25.453,25.808,26.211,26.749,27.432,27.99,28.635,29.288,30.109,30.865,31.873,32.621,33.525,34.689,35.358,36.04,36.991,37.895,38.79,39.497,40.117,40.57,41.075,41.481,41.91,42.337,42.876,43.391,43.929,44.449,45,45.499,46.001,46.479,46.955,47.386,47.95,48.218,48.625,48.948,49.423,50.027,50.418,50.977,51.456,52.013,52.55,53.346,54.139,54.96,54.985,55.448,56.172,56.809,57.326,57.945,58.443,58.948,59.477,59.808,60.073,60.462,60.918,61.469,61.796,62.184,62.769,63.163,63.314,63.973,64.306,64.507,65.24,65.438,65.486,65.64,66.118,66.377,67.113,67.882,68.517,68.849,69.176,69.205,69.489,69.894,70.246,70.586,71.256,71.687,72.048,72.632,73.276,73.936,74.559,75.29,76.196,76.904,77.728,78.265,78.572,78.998,79.291,79.583,80.052,80.689,81.407,81.958,82.413,82.972,83.727,84.286,85.382,86.369,86.823,87.233,88.18,89.102,89.916,90.768,91.602,92.379,93,93.662,95.18,96.618,97.753,98.635,99.058,99.778,100.145,101.019,101.502,102.029,102.477,102.456,103.027,103.677,104.411,105.259,105.783,106.127,106.506,106.983,108.38,108.806,109.268,109.558,110.182,110.659
"310","302","        Personal care services","DPCSRG3",11.765,11.995,12.179,12.371,12.453,12.527,12.622,12.616,12.593,12.612,12.599,12.675,12.73,12.757,12.751,12.946,13.052,13.107,13.189,13.298,13.413,13.501,13.638,13.794,13.903,14.002,14.134,14.231,14.456,14.753,15.012,15.246,15.482,15.639,15.715,15.744,16.113,16.414,16.613,16.921,17.158,17.419,17.567,17.771,18.046,18.286,18.499,18.693,18.807,18.894,18.986,19.11,19.162,19.291,19.344,19.506,19.749,20.183,20.557,21.004,21.42,21.944,22.554,23.202,23.647,23.844,24.112,24.43,24.83,25.28,25.705,26.195,26.58,26.912,27.288,27.83,28.381,28.934,29.592,30.204,30.942,31.644,32.624,33.22,34.079,35.177,35.807,36.371,37.248,38.093,38.999,39.656,40.273,40.645,41.098,41.463,41.899,42.291,42.786,43.295,43.808,44.348,44.873,45.382,45.877,46.328,46.794,47.214,47.801,48.052,48.439,48.723,49.167,49.728,50.114,50.645,51.148,51.739,52.268,52.956,53.737,54.58,54.609,55.06,55.778,56.331,56.753,57.376,57.862,58.345,58.835,59.206,59.509,59.922,60.301,60.934,61.268,61.638,62.219,62.572,62.706,63.355,63.712,63.927,64.737,64.96,65.061,65.247,65.694,66.004,66.789,67.569,68.223,68.591,68.921,69.004,69.264,69.654,70.027,70.367,71.047,71.487,71.88,72.514,73.2,73.903,74.582,75.357,76.242,76.937,77.715,78.24,78.506,78.925,79.192,79.528,80.027,80.639,81.352,81.884,82.324,82.886,83.682,84.22,85.395,86.424,86.867,87.282,88.218,89.166,89.977,90.838,91.723,92.451,93.08,93.729,95.32,96.674,97.734,98.67,99.107,99.782,100.105,101.006,101.449,101.968,102.409,102.324,102.908,103.571,104.307,105.169,105.71,106.048,106.381,106.842,108.275,108.735,109.247,109.515,110.108,110.568
"311","303","          Hairdressing salons and personal grooming establishments","DBBBRG3",12.758,13.03,13.233,13.486,13.569,13.682,13.806,13.776,13.733,13.736,13.724,13.825,13.884,13.902,13.904,14.148,14.252,14.342,14.407,14.533,14.677,14.8,14.982,15.159,15.291,15.392,15.542,15.669,15.925,16.297,16.585,16.832,17.117,17.298,17.379,17.401,17.878,18.218,18.462,18.823,19.114,19.436,19.588,19.821,20.144,20.41,20.686,20.909,21.003,21.07,21.19,21.356,21.411,21.598,21.646,21.827,22.179,22.731,23.175,23.658,24.067,24.586,25.19,25.845,26.275,26.42,26.648,26.956,27.424,27.959,28.431,28.992,29.441,29.779,30.125,30.719,31.142,31.722,32.436,33.016,33.666,34.318,35.299,35.681,36.507,37.545,38.135,38.515,39.292,40.058,41.019,41.6,42.231,42.445,42.807,43.094,43.562,43.889,44.307,44.829,45.319,45.927,46.418,46.966,47.456,47.858,48.315,48.729,49.407,49.628,49.981,50.175,50.555,51.028,51.415,51.896,52.485,53.2,53.731,54.126,54.908,55.859,55.905,56.345,57.081,57.377,57.501,58.178,58.661,59.107,59.505,59.996,60.406,60.905,61.056,61.989,62.376,62.707,63.302,63.519,63.591,64.23,64.699,64.982,66.153,66.494,66.821,67.147,67.487,68.04,69.08,69.95,70.722,71.265,71.62,71.943,72.195,72.603,73.131,73.707,74.379,75.002,75.458,76.275,77.112,77.788,78.688,79.383,79.892,80.746,81.332,81.85,81.997,82.692,83.028,83.34,83.965,84.685,85.311,85.571,85.742,86.342,87.23,87.975,89.054,89.238,89.706,90.297,91.216,91.723,92.313,93.213,94.285,94.829,95.395,96.1,97.181,98.124,98.492,99.306,99.535,100.046,100.062,100.35,100.35,101.04,101.234,100.93,101.079,101.277,101.381,101.901,102.267,102.769,103.109,103.518,104.291,104.675,105.258,105.459,105.81,106.097
"312","304","          Miscellaneous personal care services","DMPCRG3",10.945,11.056,11.219,11.211,11.324,11.259,11.27,11.357,11.405,11.493,11.469,11.454,11.511,11.581,11.54,11.57,11.734,11.657,11.835,11.912,11.94,11.907,11.899,12.008,12.05,12.155,12.245,12.257,12.42,12.52,12.735,12.98,13.107,13.223,13.302,13.362,13.466,13.703,13.795,13.993,14.105,14.234,14.395,14.552,14.739,14.946,15.013,15.15,15.322,15.464,15.492,15.52,15.573,15.568,15.636,15.763,15.777,15.983,16.238,16.65,17.121,17.694,18.352,19.011,19.483,19.775,20.128,20.481,20.782,21.096,21.446,21.812,22.071,22.396,22.839,23.304,24.135,24.667,25.253,25.947,26.872,27.687,28.691,29.668,30.603,31.821,32.523,33.389,34.428,35.398,36.22,36.985,37.572,38.162,38.738,39.205,39.588,40.068,40.679,41.183,41.753,42.204,42.788,43.236,43.725,44.239,44.714,45.146,45.619,45.916,46.35,46.753,47.282,47.962,48.345,48.947,49.333,49.768,50.295,51.343,52.126,52.843,52.857,53.329,54.031,54.872,55.628,56.2,56.701,57.237,57.844,58.041,58.182,58.473,59.129,59.407,59.694,60.115,60.679,61.173,61.363,62.011,62.249,62.395,62.849,62.957,62.837,62.884,63.428,63.507,64.043,64.73,65.265,65.457,65.758,65.602,65.869,66.241,66.459,66.569,67.247,67.508,67.837,68.298,68.84,69.562,70.033,70.877,72.102,72.645,73.595,74.122,74.496,74.65,74.846,75.197,75.568,76.071,76.859,77.646,78.346,78.871,79.57,79.898,81.167,83.072,83.485,83.713,84.657,86.072,87.123,87.943,88.622,89.566,90.273,90.861,93.056,94.901,96.792,97.882,98.582,99.465,100.183,101.903,102.935,103.2,103.966,104.177,105.36,106.653,108.238,109.558,110.332,110.449,110.776,111.315,113.675,114.248,114.663,115.029,115.971,116.681
"313","305","        Clothing and footwear services","DCFSRG3",11.114,11.148,11.51,11.66,11.742,11.809,11.822,11.868,11.906,11.937,11.941,11.965,12.043,12.091,12.132,12.215,12.276,12.316,12.377,12.429,12.462,12.491,12.547,12.573,12.651,12.725,12.855,12.926,13.041,13.203,13.377,13.66,13.686,13.937,14.057,14.076,14.188,14.387,14.556,14.722,14.881,15.038,15.202,15.376,15.587,15.783,15.943,16.08,16.228,16.397,16.419,16.471,16.518,16.566,16.659,16.827,16.965,17.192,17.426,17.867,18.399,18.983,19.708,20.242,20.579,20.888,21.206,21.585,21.98,22.393,22.799,23.167,23.459,23.848,24.297,24.825,25.746,26.313,26.934,27.663,28.64,29.505,30.569,31.614,32.613,33.916,34.666,35.593,36.704,37.737,38.618,39.436,40.065,40.695,41.314,41.818,42.237,42.754,43.408,43.945,44.546,45.021,45.64,46.117,46.641,47.191,47.698,48.16,48.664,48.981,49.445,49.879,50.446,51.175,51.585,52.226,52.637,53.1,53.661,54.777,55.611,56.373,56.385,56.883,57.626,58.521,59.328,59.938,60.474,61.048,61.697,61.909,62.06,62.371,63.074,63.368,63.669,64.116,64.718,65.247,65.453,66.146,66.4,66.555,67.036,67.15,67.02,67.07,67.651,67.737,68.31,69.041,69.612,69.817,70.138,69.972,70.344,70.801,71.079,71.418,72.052,72.452,72.697,73.095,73.584,74.086,74.493,75.052,76.038,76.796,77.801,78.39,78.869,79.324,79.731,79.829,80.162,80.909,81.651,82.295,82.828,83.371,83.922,84.585,85.264,86.025,86.535,86.92,87.924,88.699,89.534,90.333,90.866,91.932,92.505,93.244,94.315,96.268,97.87,98.411,98.754,99.75,100.398,101.099,101.834,102.416,102.908,103.316,103.806,104.37,105.081,105.835,106.245,106.625,107.326,107.912,109.057,109.246,109.372,109.805,110.65,111.237
"314","306","          Laundry and drycleaning services","DDRYRG3",11.17,11.239,11.716,11.929,12.027,12.11,12.14,12.221,12.264,12.293,12.307,12.335,12.451,12.52,12.561,12.687,12.754,12.854,12.94,13.011,13.082,13.094,13.151,13.165,13.275,13.319,13.444,13.501,13.625,13.797,14.02,14.277,14.29,14.541,14.639,14.654,14.753,14.96,15.172,15.369,15.512,15.652,15.847,16.015,16.184,16.352,16.493,16.621,16.79,16.973,16.998,17.043,17.04,17.069,17.137,17.239,17.309,17.546,17.811,18.26,18.778,19.401,20.105,20.808,21.307,21.692,22.096,22.481,22.815,23.152,23.517,23.941,24.205,24.557,25.037,25.536,26.447,27.029,27.669,28.423,29.436,30.332,31.43,32.505,33.528,34.863,35.63,36.579,37.718,38.778,39.68,40.519,41.164,41.809,42.44,42.952,43.373,43.899,44.569,45.122,45.747,46.239,46.878,47.368,47.904,48.469,48.988,49.462,49.98,50.306,50.781,51.224,51.804,52.549,52.968,53.626,54.05,54.525,55.103,56.251,57.11,57.896,57.911,58.427,59.192,60.116,60.948,61.575,62.125,62.715,63.376,63.59,63.744,64.064,64.783,65.087,65.4,65.862,66.481,67.022,67.231,67.94,68.201,68.361,68.859,68.977,68.845,68.896,69.492,69.58,70.167,70.918,71.506,71.716,72.046,71.875,72.308,72.812,73.123,73.602,74.202,74.682,74.873,75.233,75.686,76.06,76.431,76.834,77.689,78.565,79.596,80.212,80.739,81.338,81.843,81.818,82.13,82.992,83.712,84.287,84.743,85.294,85.773,86.588,86.996,87.236,87.787,88.243,89.274,89.777,90.52,91.311,91.781,92.9,93.422,94.233,94.859,96.863,98.348,98.663,98.853,99.884,100.497,100.801,101.418,102.117,102.501,102.984,103.218,103.51,103.893,104.432,104.702,105.176,106.016,106.62,107.312,107.363,107.384,107.842,108.651,109.193
"315","307","          Clothing repair, rental, and alterations","DLGRRG3",10.524,10.501,10.747,10.847,10.901,10.97,10.965,10.961,10.991,11.013,11.013,11.041,11.082,11.104,11.156,11.195,11.223,11.218,11.231,11.26,11.259,11.312,11.376,11.397,11.437,11.533,11.669,11.77,11.872,12.03,12.128,12.439,12.457,12.716,12.869,12.885,13.018,13.195,13.31,13.427,13.611,13.792,13.909,14.089,14.351,14.576,14.771,14.916,15.027,15.174,15.184,15.242,15.34,15.422,15.557,15.82,16.081,16.305,16.496,16.908,17.424,17.935,18.655,18.974,19.12,19.352,19.568,19.922,20.359,20.836,21.268,21.572,21.885,22.307,22.708,23.242,24.134,24.666,25.251,25.941,26.867,27.685,28.686,29.666,30.599,31.817,32.519,33.386,34.425,35.393,36.217,36.983,37.571,38.159,38.734,39.2,39.584,40.064,40.676,41.182,41.752,42.202,42.785,43.232,43.721,44.236,44.711,45.143,45.616,45.913,46.346,46.75,47.278,47.959,48.342,48.944,49.329,49.765,50.292,51.339,52.123,52.84,52.854,53.325,54.026,54.868,55.625,56.196,56.698,57.232,57.84,58.038,58.173,58.463,59.125,59.403,59.69,60.111,60.675,61.169,61.359,62.006,62.245,62.392,62.846,62.954,62.833,62.879,63.423,63.503,64.039,64.726,65.261,65.453,65.754,65.598,65.864,66.236,66.455,66.564,67.242,67.505,67.833,68.292,68.834,69.556,70.029,70.872,72.097,72.639,73.588,74.117,74.49,74.643,74.841,75.19,75.563,76.066,76.853,77.64,78.34,78.865,79.565,79.893,81.157,83.066,83.48,83.707,84.651,86.065,87.117,87.937,88.616,89.56,90.267,90.854,93.049,94.894,96.786,97.876,98.576,99.459,100.178,101.897,102.927,103.194,103.959,104.171,105.352,106.644,108.229,109.552,110.325,110.443,110.77,111.309,113.672,114.241,114.656,115.022,115.962,116.674
"316","308","          Repair and hire of footwear","DSCLRG3",10.943,11.054,11.217,11.209,11.322,11.256,11.268,11.355,11.403,11.491,11.467,11.452,11.509,11.579,11.538,11.568,11.732,11.655,11.834,11.911,11.938,11.905,11.897,12.005,12.048,12.153,12.243,12.255,12.417,12.518,12.732,12.977,13.104,13.221,13.299,13.359,13.463,13.7,13.792,13.99,14.103,14.232,14.392,14.549,14.737,14.944,15.01,15.147,15.319,15.461,15.489,15.517,15.571,15.565,15.633,15.76,15.774,15.98,16.234,16.647,17.119,17.69,18.348,19.007,19.479,19.771,20.123,20.477,20.778,21.092,21.441,21.808,22.067,22.391,22.835,23.298,24.13,24.663,25.248,25.939,26.868,27.681,28.683,29.663,30.597,31.814,32.515,33.381,34.422,35.389,36.211,36.976,37.566,38.155,38.73,39.195,39.581,40.06,40.671,41.177,41.748,42.197,42.78,43.226,43.715,44.231,44.705,45.137,45.611,45.907,46.34,46.745,47.273,47.954,48.337,48.938,49.323,49.759,50.286,51.333,52.117,52.833,52.848,53.319,54.02,54.863,55.62,56.191,56.693,57.231,57.834,58.031,58.168,58.453,59.119,59.396,59.683,60.102,60.667,61.162,61.352,61.999,62.238,62.385,62.838,62.947,62.825,62.872,63.416,63.495,64.031,64.717,65.253,65.446,65.747,65.591,65.857,66.229,66.448,66.557,67.235,67.497,67.825,68.284,68.826,69.547,70.021,70.864,72.089,72.632,73.582,74.109,74.483,74.636,74.833,75.182,75.553,76.057,76.844,77.632,78.332,78.856,79.557,79.884,81.15,83.057,83.471,83.698,84.642,86.057,87.107,87.928,88.608,89.55,90.257,90.844,93.039,94.884,96.775,97.867,98.568,99.449,100.167,101.886,102.915,103.182,103.948,104.159,105.34,106.635,108.22,109.542,110.314,110.431,110.758,111.297,113.66,114.229,114.643,115.009,115.95,116.661
"317","309","      Social services and religious activities (120)","DSOCRG3",13.661,12.982,12.853,12.961,13.132,13.253,13.39,13.461,13.442,13.419,13.421,13.418,13.468,13.533,13.588,13.656,13.697,13.75,13.829,13.875,13.914,13.913,13.967,14.041,14.167,14.253,14.281,14.39,14.458,14.593,14.693,14.805,14.853,14.948,15.055,15.178,15.379,15.526,15.68,15.951,16.213,16.509,16.736,16.925,17.042,17.132,17.225,17.476,17.719,18.01,18.25,18.431,18.643,18.765,19.057,19.349,19.53,19.837,20.021,20.673,21.428,22.528,23.428,23.938,24.415,24.484,25.157,25.451,25.942,26.004,26.306,27.031,27.754,27.773,27.998,28.56,29.057,29.553,30.232,30.745,31.537,32.235,33.261,34.262,35.627,36.635,37.435,38.6,39.654,40.23,40.905,41.492,41.782,42.07,42.683,42.952,43.021,43.223,43.629,44.019,44.505,44.762,45.065,45.333,45.375,45.818,46.083,46.44,46.753,46.995,47.257,47.78,48.079,48.363,49.08,50.118,50.644,51.229,51.959,52.849,53.363,53.749,54.354,55.109,55.495,56.081,56.723,57.578,58.029,58.698,59.187,59.681,60.182,60.619,61.032,61.583,61.915,62.376,62.782,63.298,63.637,64.066,64.603,65.089,65.715,66.23,66.611,67.081,67.601,68.096,68.593,69.114,69.523,69.914,70.368,71.008,71.558,72.142,72.737,73.221,73.574,74.222,74.954,75.699,76.762,77.637,78.355,79.229,79.404,80.053,80.532,80.976,81.794,82.402,83.118,83.597,84.118,84.747,85.1,85.805,86.038,86.85,87.581,87.508,89.018,89.405,90.481,91.76,92.092,92.934,93.398,94.028,95.336,95.821,96.45,97.006,97.732,98.503,99.019,99.177,99.455,99.705,100.315,100.524,101.05,101.459,102.237,102.566,103.226,103.951,104.475,104.958,105.2,105.848,105.967,106.727,107.483,108.079,108.29,108.623,109.331,110.056
"318","310","        Child care","DCHCRG3",9.941,9.306,9.136,9.219,9.373,9.493,9.59,9.643,9.62,9.6,9.582,9.577,9.603,9.648,9.68,9.721,9.764,9.823,9.869,9.889,9.898,9.885,9.906,9.944,10.036,10.106,10.122,10.196,10.24,10.325,10.391,10.459,10.495,10.551,10.626,10.72,10.868,10.966,11.076,11.279,11.469,11.674,11.84,11.964,12.039,12.091,12.146,12.32,12.493,12.699,12.87,13.004,13.163,13.25,13.463,13.673,13.836,14.009,14.084,14.546,15.038,15.827,16.582,16.898,17.179,17.223,17.769,17.965,18.214,18.311,18.645,19.126,19.597,19.647,19.68,20.087,20.424,20.854,21.334,21.611,22.154,22.777,23.433,24.105,25.054,25.763,26.403,27.22,27.96,28.389,28.902,29.27,29.433,29.704,30.119,30.272,30.322,30.438,30.702,30.939,31.318,31.455,31.674,31.897,31.941,32.258,32.458,32.701,32.884,33.11,33.275,33.637,33.743,33.844,34.559,36.07,36.227,36.446,37.124,38.036,38.266,38.455,39.326,40.374,40.691,41.103,42.028,43.089,43.383,44.207,44.86,45.575,45.949,46.46,46.945,47.514,48.054,48.55,49.215,49.949,50.615,51.259,51.704,52.249,52.947,53.306,53.715,54.271,54.764,55.402,55.961,56.319,56.848,57.422,57.884,58.706,59.334,60.109,60.938,61.667,62.393,63.177,64.078,64.839,65.872,66.747,67.392,68.409,69.179,70.079,70.808,71.865,72.765,73.479,74.596,75.485,76.275,77.222,77.837,78.452,79.264,80.137,80.792,81.246,82.091,83.176,84.569,85.721,87.004,87.769,88.905,90.236,90.999,91.832,92.614,93.715,94.876,95.651,96.933,98.363,99.136,99.802,100.276,100.786,101.87,103.064,103.739,104.303,105.103,105.767,106.323,107.146,107.608,108.261,109.06,109.831,110.585,111.15,111.576,112.182,112.382,113.415
